country,state,county,lat,lng,type,beds,population,year
US,IL,union,40.633125,-89.398528,ICU,2.721955,17267,2018
US,IL,vermilion,40.633125,-89.398528,ACUTE,1.603394,79207,2018
US,IL,vermilion,40.633125,-89.398528,ICU,1.24989,79207,2018
US,IL,vermilion,40.633125,-89.398528,OTHER,2.790157,79207,2018
US,IL,wabash,40.633125,-89.398528,ICU,2.161134,11568,2018
US,IL,warren,40.633125,-89.398528,ICU,1.31964,17429,2018
US,IL,wayne,40.633125,-89.398528,ICU,3.319452,16569,2018
US,IL,whiteside,40.633125,-89.398528,ACUTE,1.742252,56823,2018
US,IL,whiteside,40.633125,-89.398528,ICU,0.633546,56823,2018
US,IL,will,40.633125,-89.398528,ACUTE,1.333378,687727,2018
US,IL,williamson,40.633125,-89.398528,ACUTE,3.052892,67477,2018
US,IL,williamson,40.633125,-89.398528,OTHER,3.33447,67477,2018
US,IL,winnebago,40.633125,-89.398528,ACUTE,2.980745,287512,2018
US,IL,winnebago,40.633125,-89.398528,OTHER,0.173906,287512,2018
US,IL,woodford,40.633125,-89.398528,ICU,0.462226,38942,2018
US,IN,adams,40.551217,-85.602364,ICU,0.999486,35018,2018
US,IN,allen,40.551217,-85.602364,ACUTE,3.812404,367747,2018
US,IN,allen,40.551217,-85.602364,OTHER,0.380697,367747,2016
US,IN,allen,40.551217,-85.602364,PSYCHIATRIC,0.043508,367747,2018
US,IN,bartholomew,40.551217,-85.602364,ACUTE,2.44372,81024,2018
US,IN,blackford,40.551217,-85.602364,ICU,1.228099,12214,2018
US,IN,boone,40.551217,-85.602364,ACUTE,0.825227,63013,2018
US,IN,cass,40.551217,-85.602364,ACUTE,2.170048,38248,2018
US,IN,cass,40.551217,-85.602364,PSYCHIATRIC,0.392177,38248,2018
US,IN,clark,40.551217,-85.602364,ACUTE,2.976683,114893,2016
US,IN,clark,40.551217,-85.602364,PSYCHIATRIC,0.870375,114893,2018
US,IN,clay,40.551217,-85.602364,ICU,0.947867,26375,2018
US,IN,clinton,40.551217,-85.602364,ICU,0.770297,32455,2018
US,IN,daviess,40.551217,-85.602364,ACUTE,2.440736,32777,2018
US,IN,dearborn,40.551217,-85.602364,ACUTE,1.775482,49564,2018
US,IN,dearborn,40.551217,-85.602364,PSYCHIATRIC,0.322815,49564,2018
US,IN,decatur,40.551217,-85.602364,ICU,0.944109,26480,2018
US,IN,dekalb,40.551217,-85.602364,ACUTE,1.316903,42524,2018
US,IN,dekalb,40.551217,-85.602364,PSYCHIATRIC,0.376258,42524,2018
US,IN,delaware,40.551217,-85.602364,ACUTE,3.268989,115938,2018
US,IN,delaware,40.551217,-85.602364,OTHER,0.138005,115938,2018
US,IN,delaware,40.551217,-85.602364,PSYCHIATRIC,0.138005,115938,2018
US,IN,dubois,40.551217,-85.602364,ACUTE,2.902381,42379,2018
US,IN,elkhart,40.551217,-85.602364,ACUTE,1.921902,202924,2018
US,IN,elkhart,40.551217,-85.602364,PSYCHIATRIC,0.078847,202924,2018
US,IN,fayette,40.551217,-85.602364,ACUTE,4.226074,23426,2018
US,IN,floyd,40.551217,-85.602364,ACUTE,2.941907,76481,2018
US,IN,floyd,40.551217,-85.602364,OTHER,0.94141,76481,2018
US,IN,fulton,40.551217,-85.602364,ICU,1.23177,20296,2018
US,IN,gibson,40.551217,-85.602364,ICU,0.744136,33596,2018
US,IN,grant,40.551217,-85.602364,ACUTE,1.434593,67615,2018
US,IN,grant,40.551217,-85.602364,PSYCHIATRIC,0.236634,67615,2018
US,IN,greene,40.551217,-85.602364,ICU,0.770867,32431,2018
US,IN,hamilton,40.551217,-85.602364,ACUTE,1.517661,309687,2018
US,IN,hamilton,40.551217,-85.602364,OTHER,0.34551,309687,2018
US,IN,hancock,40.551217,-85.602364,ACUTE,0.934374,72776,2018
US,IN,harrison,40.551217,-85.602364,ICU,0.633714,39450,2018
US,IN,hendricks,40.551217,-85.602364,ACUTE,1.814503,158170,2018
US,IN,henry,40.551217,-85.602364,ACUTE,1.849987,48649,2018
US,IN,howard,40.551217,-85.602364,ACUTE,2.716567,82457,2018
US,IN,howard,40.551217,-85.602364,OTHER,0.363826,82457,2018
US,IN,huntington,40.551217,-85.602364,ACUTE,0.985761,36520,2018
US,IN,jackson,40.551217,-85.602364,ACUTE,2.124306,43779,2018
US,IN,jasper,40.551217,-85.602364,ICU,1.375269,33448,2018
US,IN,jay,40.551217,-85.602364,ICU,1.658218,21107,2018
US,IN,jefferson,40.551217,-85.602364,ACUTE,4.614003,32293,2015
US,IN,jefferson,40.551217,-85.602364,PSYCHIATRIC,4.644969,32293,2018
US,IN,jennings,40.551217,-85.602364,ICU,0.610632,27840,2018
US,IN,johnson,40.551217,-85.602364,ACUTE,0.83691,149359,2018
US,IN,johnson,40.551217,-85.602364,OTHER,0.348154,149359,2018
US,IN,johnson,40.551217,-85.602364,PSYCHIATRIC,0.656137,149359,2018
US,IN,knox,40.551217,-85.602364,ACUTE,4.634166,37763,2018
US,IN,kosciusko,40.551217,-85.602364,ACUTE,0.914634,78720,2018
US,IN,kosciusko,40.551217,-85.602364,PSYCHIATRIC,0.203252,78720,2018
US,IN,lagrange,40.551217,-85.602364,ICU,0.645661,38720,2018
US,IN,lake,40.551217,-85.602364,ACUTE,4.325815,488694,2017
US,IN,lake,40.551217,-85.602364,OTHER,0.971978,488694,2018
US,IN,lake,40.551217,-85.602364,PSYCHIATRIC,0.03274,488694,2018
US,IN,laporte,40.551217,-85.602364,ACUTE,3.40133,110839,2018
US,IN,lawrence,40.551217,-85.602364,ICU,1.094835,45669,2018
US,IN,madison,40.551217,-85.602364,ACUTE,2.560918,129641,2018
US,IN,madison,40.551217,-85.602364,ICU,0.19284,129641,2018
US,IN,madison,40.551217,-85.602364,PSYCHIATRIC,0.347112,129641,2018
US,IN,marion,40.551217,-85.602364,ACUTE,3.215017,939964,2017
US,IN,marion,40.551217,-85.602364,OTHER,0.39044,939964,2018
US,IN,marion,40.551217,-85.602364,PSYCHIATRIC,0.267032,939964,2018
US,IN,marshall,40.551217,-85.602364,ACUTE,1.026694,46752,2018
US,IN,marshall,40.551217,-85.602364,ICU,0.513347,46752,2018
US,IN,marshall,40.551217,-85.602364,PSYCHIATRIC,1.882272,46752,2018
US,IN,miami,40.551217,-85.602364,ICU,0.69377,36035,2018
US,IN,monroe,40.551217,-85.602364,ACUTE,2.056274,144436,2018
US,IN,monroe,40.551217,-85.602364,PSYCHIATRIC,0.491567,144436,2018
US,IN,montgomery,40.551217,-85.602364,ACUTE,2.690138,38288,2018
US,IN,morgan,40.551217,-85.602364,ACUTE,2.977004,69533,2018
US,IN,noble,40.551217,-85.602364,ACUTE,0.653719,47421,2018
US,IN,orange,40.551217,-85.602364,ICU,1.223055,19623,2018
US,IN,perry,40.551217,-85.602364,ICU,1.30012,19229,2018
US,IN,porter,40.551217,-85.602364,ACUTE,1.798185,167391,2018
US,IN,porter,40.551217,-85.602364,PSYCHIATRIC,0.095585,167391,2018
US,IN,pulaski,40.551217,-85.602364,ICU,1.959094,12761,2018
US,IN,putnam,40.551217,-85.602364,ICU,0.665903,37543,2018
US,IN,randolph,40.551217,-85.602364,ICU,0.991945,25203,2018
US,IN,ripley,40.551217,-85.602364,ICU,0.88115,28372,2018
US,IN,rush,40.551217,-85.602364,ICU,1.491202,16765,2018
US,IN,scott,40.551217,-85.602364,ICU,1.053874,23722,2018
US,IN,shelby,40.551217,-85.602364,ACUTE,1.623853,44339,2016
US,IN,st. joseph,40.551217,-85.602364,ACUTE,2.75117,268613,2018
US,IN,st. joseph,40.551217,-85.602364,OTHER,0.268044,268613,2018
US,IN,starke,40.551217,-85.602364,ACUTE,2.307759,22966,2018
US,IN,steuben,40.551217,-85.602364,ICU,0.7255,34459,2018
US,IN,sullivan,40.551217,-85.602364,ICU,1.196172,20900,2018
US,IN,tippecanoe,40.551217,-85.602364,ACUTE,3.648949,186081,2018
US,IN,tippecanoe,40.551217,-85.602364,OTHER,0.37618,186081,2015
US,IN,tippecanoe,40.551217,-85.602364,PSYCHIATRIC,0.343936,186081,2018
US,IN,tipton,40.551217,-85.602364,ICU,1.635056,15290,2018
US,IN,vanderburgh,40.551217,-85.602364,ACUTE,5.142137,181831,2018
US,IN,vanderburgh,40.551217,-85.602364,OTHER,0.896437,181831,2018
US,IN,vanderburgh,40.551217,-85.602364,PSYCHIATRIC,0.923935,181831,2018
US,IN,vermillion,40.551217,-85.602364,ICU,1.598057,15644,2018
US,IN,vigo,40.551217,-85.602364,ACUTE,4.539421,107723,2018
US,IN,vigo,40.551217,-85.602364,PSYCHIATRIC,0.48272,107723,2018
US,IN,wabash,40.551217,-85.602364,ICU,0.784979,31848,2018
US,IN,warren,40.551217,-85.602364,ICU,1.934938,8269,2018
US,IN,warrick,40.551217,-85.602364,ACUTE,0.389731,61581,2018
US,IN,warrick,40.551217,-85.602364,ICU,0.568357,61581,2018
US,IN,warrick,40.551217,-85.602364,OTHER,1.201669,61581,2018
US,IN,warrick,40.551217,-85.602364,PSYCHIATRIC,0.779461,61581,2018
US,IN,washington,40.551217,-85.602364,ICU,0.899054,27807,2018
US,IN,wayne,40.551217,-85.602364,ACUTE,3.299887,66972,2018
US,IN,wayne,40.551217,-85.602364,PSYCHIATRIC,0.447948,66972,2018
US,IN,wells,40.551217,-85.602364,ACUTE,2.838459,27832,2018
US,IN,white,40.551217,-85.602364,ICU,1.029696,24279,2018
US,IN,whitley,40.551217,-85.602364,ACUTE,0.896031,33481,2018
US,KS,allen,39.011902,-98.484246,ACUTE,1.960477,12752,2013
US,KS,anderson,39.011902,-98.484246,ICU,5.229592,7840,2018
US,KS,atchison,39.011902,-98.484246,ICU,1.51828,16466,2018
US,KS,barber,39.011902,-98.484246,ACUTE,11.824669,4905,2013
US,KS,barber,39.011902,-98.484246,ICU,7.135576,4905,2018
US,KS,barton,39.011902,-98.484246,ACUTE,1.219197,27067,2018
US,KS,barton,39.011902,-98.484246,ICU,1.773377,27067,2018
US,KS,bourbon,39.011902,-98.484246,ACUTE,4.133631,14757,2018
US,KS,brown,39.011902,-98.484246,ICU,5.135579,9736,2018
US,KS,butler,39.011902,-98.484246,ACUTE,1.9016,66260,2018
US,KS,chautauqua,39.011902,-98.484246,ACUTE,7.29927,3425,2018
US,KS,cherokee,39.011902,-98.484246,ICU,0.878006,20501,2018
US,KS,cherokee,39.011902,-98.484246,OTHER,1.756012,20501,2018
US,KS,cheyenne,39.011902,-98.484246,ACUTE,5.97684,2677,2018
US,KS,clark,39.011902,-98.484246,ACUTE,25.849689,2089,2018
US,KS,clark,39.011902,-98.484246,ICU,21.541407,2089,2018
US,KS,clay,39.011902,-98.484246,ICU,3.047665,8203,2018
US,KS,cloud,39.011902,-98.484246,ICU,2.720052,9191,2018
US,KS,coffey,39.011902,-98.484246,ACUTE,9.365994,8328,2018
US,KS,comanche,39.011902,-98.484246,ICU,6.89259,1741,2018
US,KS,cowley,39.011902,-98.484246,ACUTE,1.735139,35732,2018
US,KS,crawford,39.011902,-98.484246,ACUTE,2.838947,39099,2018
US,KS,crawford,39.011902,-98.484246,ICU,0.895164,39099,2018
US,KS,decatur,39.011902,-98.484246,ACUTE,21.099965,2891,2018
US,KS,dickinson,39.011902,-98.484246,ICU,7.149567,19162,2018
US,KS,douglas,39.011902,-98.484246,ACUTE,1.290257,117806,2018
US,KS,edwards,39.011902,-98.484246,ICU,7.467753,2946,2018
US,KS,ellis,39.011902,-98.484246,ACUTE,5.956297,28877,2018
US,KS,ellsworth,39.011902,-98.484246,ICU,3.948823,6331,2018
US,KS,finney,39.011902,-98.484246,ACUTE,3.558239,37097,2018
US,KS,ford,39.011902,-98.484246,ACUTE,2.856483,34658,2018
US,KS,franklin,39.011902,-98.484246,ACUTE,1.718817,25599,2018
US,KS,geary,39.011902,-98.484246,ACUTE,2.57012,35796,2018
US,KS,gove,39.011902,-98.484246,ACUTE,26.595745,2632,2018
US,KS,graham,39.011902,-98.484246,ICU,9.761812,2561,2018
US,KS,grant,39.011902,-98.484246,ACUTE,3.369622,7716,2018
US,KS,greeley,39.011902,-98.484246,ACUTE,41.322314,1210,2018
US,KS,greenwood,39.011902,-98.484246,ICU,4.014774,6227,2018
US,KS,hamilton,39.011902,-98.484246,ACUTE,26.32583,2621,2018
US,KS,harper,39.011902,-98.484246,ICU,8.701706,5746,2018
US,KS,harvey,39.011902,-98.484246,ACUTE,4.065392,34683,2018
US,KS,haskell,39.011902,-98.484246,ACUTE,3.185494,4081,2018
US,KS,hodgeman,39.011902,-98.484246,ICU,20.266667,1875,2018
US,KS,jackson,39.011902,-98.484246,ICU,0.900766,13322,2018
US,KS,jefferson,39.011902,-98.484246,ACUTE,3.92448,18856,2018
US,KS,jewell,39.011902,-98.484246,ICU,8.437395,2963,2018
US,KS,johnson,39.011902,-98.484246,ACUTE,2.2063,578797,2017
US,KS,johnson,39.011902,-98.484246,OTHER,0.452663,578797,2018
US,KS,johnson,39.011902,-98.484246,PSYCHIATRIC,0.124396,578797,2018
US,KS,kearny,39.011902,-98.484246,ICU,6.359705,3931,2018
US,KS,kingman,39.011902,-98.484246,ICU,3.299894,7576,2018
US,KS,kiowa,39.011902,-98.484246,ICU,5.942948,2524,2018
US,KS,labette,39.011902,-98.484246,ACUTE,3.259865,20553,2018
US,KS,lane,39.011902,-98.484246,ICU,9.988249,1702,2018
US,KS,leavenworth,39.011902,-98.484246,ACUTE,1.638125,79359,2018
US,KS,lincoln,39.011902,-98.484246,ICU,4.485742,3121,2018
US,KS,logan,39.011902,-98.484246,ACUTE,25.448029,2790,2018
US,KS,lyon,39.011902,-98.484246,ICU,1.771665,33302,2018
US,KS,marion,39.011902,-98.484246,ACUTE,3.06114,12087,2018
US,KS,marion,39.011902,-98.484246,ICU,1.241003,12087,2018
US,KS,marshall,39.011902,-98.484246,ICU,2.535754,9859,2018
US,KS,mcpherson,39.011902,-98.484246,ACUTE,2.153376,28792,2018
US,KS,mcpherson,39.011902,-98.484246,ICU,0.868297,28792,2018
US,KS,meade,39.011902,-98.484246,ICU,4.656577,4295,2018
US,KS,miami,39.011902,-98.484246,ACUTE,0.545852,32976,2018
US,KS,miami,39.011902,-98.484246,PSYCHIATRIC,5.337215,32976,2018
US,KS,mitchell,39.011902,-98.484246,ICU,12.038523,6230,2018
US,KS,montgomery,39.011902,-98.484246,ACUTE,3.82512,33463,2015
US,KS,morris,39.011902,-98.484246,ICU,4.460303,5605,2018
US,KS,morton,39.011902,-98.484246,ACUTE,40.941658,2931,2018
US,KS,nemaha,39.011902,-98.484246,ACUTE,4.853888,10095,2018
US,KS,neosho,39.011902,-98.484246,ICU,1.542353,16209,2018
US,KS,ness,39.011902,-98.484246,ACUTE,36.321226,3001,2018
US,KS,ness,39.011902,-98.484246,ICU,3.998667,3001,2020
US,KS,norton,39.011902,-98.484246,ACUTE,4.52325,5527,2018
US,KS,osborne,39.011902,-98.484246,ACUTE,6.786102,3684,2018
US,KS,ottawa,39.011902,-98.484246,ICU,7.050529,5957,2018
US,KS,pawnee,39.011902,-98.484246,ACUTE,90.466352,6776,2018
US,KS,pawnee,39.011902,-98.484246,ICU,3.689492,6776,2018
US,KS,phillips,39.011902,-98.484246,ACUTE,4.590525,5446,2018
US,KS,pottawatomie,39.011902,-98.484246,ACUTE,7.633259,23188,2018
US,KS,pottawatomie,39.011902,-98.484246,ICU,1.078144,23188,2020
US,KS,pratt,39.011902,-98.484246,ACUTE,8.790072,9670,2018
US,KS,rawlins,39.011902,-98.484246,ICU,9.52381,2520,2018
US,KS,reno,39.011902,-98.484246,ACUTE,3.519571,63360,2018
US,KS,republic,39.011902,-98.484246,ICU,13.390011,4705,2018
US,KS,rice,39.011902,-98.484246,ICU,2.533441,9868,2018
US,KS,riley,39.011902,-98.484246,ACUTE,1.43997,75696,2018
US,KS,rooks,39.011902,-98.484246,ACUTE,3.885004,5148,2018
US,KS,rush,39.011902,-98.484246,ICU,11.542161,3119,2018
US,KS,russell,39.011902,-98.484246,ACUTE,6.583655,6987,2018
US,KS,saline,39.011902,-98.484246,ACUTE,3.57827,55334,2018
US,KS,saline,39.011902,-98.484246,OTHER,0.289153,55334,2018
US,KS,scott,39.011902,-98.484246,ACUTE,10.038145,4981,2015
US,KS,sedgwick,39.011902,-98.484246,ACUTE,1.43981,510484,2018
US,KS,sedgwick,39.011902,-98.484246,OTHER,0.793365,510484,2018
US,KS,seward,39.011902,-98.484246,ACUTE,4.401255,22948,2018
US,KS,shawnee,39.011902,-98.484246,ACUTE,3.839858,178392,2018
US,KS,shawnee,39.011902,-98.484246,OTHER,0.330732,178392,2018
US,KS,shawnee,39.011902,-98.484246,PSYCHIATRIC,0.134535,178392,2018
US,KS,sheridan,39.011902,-98.484246,ICU,21.225471,2497,2018
US,KS,sherman,39.011902,-98.484246,ICU,4.167361,5999,2018
US,KS,smith,39.011902,-98.484246,ACUTE,14.351476,3693,2018
US,KS,stafford,39.011902,-98.484246,ACUTE,5.880969,4251,2018
US,KS,stanton,39.011902,-98.484246,ICU,16.136687,2107,2018
US,KS,stevens,39.011902,-98.484246,ICU,17.418568,5741,2018
US,KS,sumner,39.011902,-98.484246,ACUTE,2.613987,23336,2018
US,KS,sumner,39.011902,-98.484246,ICU,0.642784,23336,2018
US,KS,thomas,39.011902,-98.484246,ICU,11.214477,7847,2018
US,KS,trego,39.011902,-98.484246,ACUTE,21.386685,2899,2018
US,KS,washington,39.011902,-98.484246,ACUTE,4.486719,5572,2018
US,KS,washington,39.011902,-98.484246,ICU,4.486719,5572,2018
US,KS,wichita,39.011902,-98.484246,ACUTE,17.153454,2157,2018
US,KS,wilson,39.011902,-98.484246,ACUTE,1.693385,8858,2018
US,KS,wilson,39.011902,-98.484246,ICU,3.838338,8858,2018
US,KS,wyandotte,39.011902,-98.484246,ACUTE,7.082162,163227,2018
US,KS,wyandotte,39.011902,-98.484246,OTHER,0.245057,163227,2018
US,KS,wyandotte,39.011902,-98.484246,PSYCHIATRIC,0.220552,163227,2013
US,KY,adair,37.839333,-84.270018,ACUTE,3.988811,19304,2018
US,KY,allen,37.839333,-84.270018,ICU,1.211945,20628,2018
US,KY,barren,37.839333,-84.270018,ACUTE,4.145746,43418,2018
US,KY,bell,37.839333,-84.270018,ACUTE,7.86341,27469,2018
US,KY,boone,37.839333,-84.270018,ACUTE,1.260945,127682,2018
US,KY,boone,37.839333,-84.270018,OTHER,0.313278,127682,2018
US,KY,bourbon,37.839333,-84.270018,ACUTE,2.897537,20017,2018
US,KY,boyd,37.839333,-84.270018,ACUTE,9.384152,48486,2018
US,KY,boyle,37.839333,-84.270018,ACUTE,7.45642,29773,2018
US,KY,breathitt,37.839333,-84.270018,ACUTE,4.142814,13276,2018
US,KY,breckinridge,37.839333,-84.270018,ICU,1.250563,19991,2018
US,KY,caldwell,37.839333,-84.270018,ICU,1.961246,12747,2018
US,KY,calloway,37.839333,-84.270018,ACUTE,3.936192,38616,2018
US,KY,campbell,37.839333,-84.270018,ACUTE,3.093547,91804,2018
US,KY,carroll,37.839333,-84.270018,ICU,2.337541,10695,2018
US,KY,casey,37.839333,-84.270018,ICU,0.949067,15805,2018
US,KY,christian,37.839333,-84.270018,ACUTE,2.678152,72438,2018
US,KY,christian,37.839333,-84.270018,PSYCHIATRIC,8.172506,72438,2018
US,KY,clark,37.839333,-84.270018,ACUTE,1.510194,35757,2018
US,KY,clay,37.839333,-84.270018,ACUTE,3.019266,20866,2018
US,KY,clinton,37.839333,-84.270018,ACUTE,4.11442,10208,2018
US,KY,crittenden,37.839333,-84.270018,ACUTE,5.243609,9154,2018
US,KY,cumberland,37.839333,-84.270018,ICU,3.706999,6744,2018
US,KY,daviess,37.839333,-84.270018,ACUTE,4.503415,99258,2018
US,KY,daviess,37.839333,-84.270018,PSYCHIATRIC,0.80598,99258,2018
US,KY,estill,37.839333,-84.270018,ICU,1.738284,14382,2018
US,KY,fayette,37.839333,-84.270018,ACUTE,5.92176,315109,2018
US,KY,fayette,37.839333,-84.270018,OTHER,0.660089,315109,2018
US,KY,fayette,37.839333,-84.270018,PSYCHIATRIC,0.967919,315109,2018
US,KY,fleming,37.839333,-84.270018,ACUTE,3.582501,14515,2018
US,KY,floyd,37.839333,-84.270018,ACUTE,4.646567,37447,2020
US,KY,floyd,37.839333,-84.270018,ICU,2.056239,37447,2018
US,KY,franklin,37.839333,-84.270018,OTHER,3.462147,49969,2018
US,KY,fulton,37.839333,-84.270018,ACUTE,11.183895,6259,2012
US,KY,garrard,37.839333,-84.270018,ACUTE,0.870777,17226,2012
US,KY,grant,37.839333,-84.270018,ICU,1.008065,24800,2018
US,KY,graves,37.839333,-84.270018,ACUTE,2.871789,37259,2018
US,KY,grayson,37.839333,-84.270018,ACUTE,2.870374,26129,2018
US,KY,green,37.839333,-84.270018,ICU,3.169142,11044,2018
US,KY,greenup,37.839333,-84.270018,ACUTE,5.276019,36012,2018
US,KY,hardin,37.839333,-84.270018,ACUTE,2.646264,107699,2018
US,KY,hardin,37.839333,-84.270018,OTHER,0.371405,107699,2018
US,KY,hardin,37.839333,-84.270018,PSYCHIATRIC,1.299919,107699,2018
US,KY,harlan,37.839333,-84.270018,ACUTE,5.445041,27548,2018
US,KY,harrison,37.839333,-84.270018,ACUTE,3.274289,18630,2018
US,KY,hart,37.839333,-84.270018,ICU,1.349091,18531,2018
US,KY,henderson,37.839333,-84.270018,ACUTE,4.151172,46252,2018
US,KY,hopkins,37.839333,-84.270018,ACUTE,8.481026,45985,2018
US,KY,jefferson,37.839333,-84.270018,ACUTE,4.046427,764378,2018
US,KY,jefferson,37.839333,-84.270018,ICU,0.020932,764378,2018
US,KY,jefferson,37.839333,-84.270018,OTHER,0.972032,764378,2018
US,KY,jefferson,37.839333,-84.270018,PSYCHIATRIC,1.007355,764378,2018
US,KY,johnson,37.839333,-84.270018,ACUTE,3.121748,23064,2018
US,KY,kenton,37.839333,-84.270018,ACUTE,3.847866,163987,2018
US,KY,kenton,37.839333,-84.270018,OTHER,0.243922,163987,2018
US,KY,kenton,37.839333,-84.270018,PSYCHIATRIC,0.347589,163987,2018
US,KY,knox,37.839333,-84.270018,ICU,0.79557,31424,2018
US,KY,laurel,37.839333,-84.270018,ACUTE,2.504132,59901,2018
US,KY,lawrence,37.839333,-84.270018,ACUTE,5.680384,15844,2018
US,KY,leslie,37.839333,-84.270018,ICU,2.347859,10648,2018
US,KY,letcher,37.839333,-84.270018,ACUTE,3.911173,23011,2018
US,KY,lincoln,37.839333,-84.270018,ICU,1.024045,24413,2018
US,KY,livingston,37.839333,-84.270018,ICU,2.691645,9288,2018
US,KY,logan,37.839333,-84.270018,ACUTE,2.793608,26847,2018
US,KY,madison,37.839333,-84.270018,ACUTE,1.188105,88376,2018
US,KY,madison,37.839333,-84.270018,ICU,0.282882,88376,2018
US,KY,marion,37.839333,-84.270018,ACUTE,3.878976,19335,2018
US,KY,marshall,37.839333,-84.270018,ICU,0.801873,31177,2018
US,KY,mason,37.839333,-84.270018,ACUTE,5.82513,17167,2018
US,KY,mccracken,37.839333,-84.270018,ACUTE,10.844758,65285,2018
US,KY,mercer,37.839333,-84.270018,ICU,1.169427,21378,2018
US,KY,monroe,37.839333,-84.270018,ACUTE,4.6031,10645,2018
US,KY,montgomery,37.839333,-84.270018,ACUTE,1.524501,27550,2018
US,KY,morgan,37.839333,-84.270018,ICU,1.882388,13281,2018
US,KY,muhlenberg,37.839333,-84.270018,ACUTE,2.888967,31153,2018
US,KY,nelson,37.839333,-84.270018,ACUTE,0.886309,45131,2018
US,KY,nicholas,37.839333,-84.270018,ACUTE,2.549214,7061,2012
US,KY,ohio,37.839333,-84.270018,ICU,1.038983,24062,2018
US,KY,oldham,37.839333,-84.270018,ACUTE,1.392478,64633,2018
US,KY,oldham,37.839333,-84.270018,PSYCHIATRIC,1.500781,64633,2018
US,KY,owen,37.839333,-84.270018,ICU,2.33951,10686,2018
US,KY,perry,37.839333,-84.270018,ACUTE,13.099638,27329,2018
US,KY,pike,37.839333,-84.270018,ACUTE,6.072809,61586,2018
US,KY,pulaski,37.839333,-84.270018,ACUTE,4.611248,63974,2018
US,KY,rockcastle,37.839333,-84.270018,ACUTE,1.546238,16815,2018
US,KY,rowan,37.839333,-84.270018,ACUTE,6.10856,24392,2018
US,KY,russell,37.839333,-84.270018,ACUTE,1.40996,17731,2018
US,KY,scott,37.839333,-84.270018,ACUTE,1.433431,52322,2018
US,KY,shelby,37.839333,-84.270018,ACUTE,1.52735,45831,2018
US,KY,simpson,37.839333,-84.270018,ACUTE,1.398132,17881,2018
US,KY,taylor,37.839333,-84.270018,ACUTE,3.54247,25406,2018
US,KY,trigg,37.839333,-84.270018,ACUTE,1.749965,14286,2018
US,KY,union,37.839333,-84.270018,ACUTE,1.676165,14915,2018
US,KY,warren,37.839333,-84.270018,ACUTE,4.425636,123824,2018
US,KY,warren,37.839333,-84.270018,OTHER,0.484559,123824,2018
US,KY,warren,37.839333,-84.270018,PSYCHIATRIC,1.009497,123824,2018
US,KY,wayne,37.839333,-84.270018,ACUTE,1.208196,20692,2018
US,KY,whitley,37.839333,-84.270018,ACUTE,7.57765,36027,2018
US,KY,woodford,37.839333,-84.270018,ACUTE,0.968354,25817,2018
US,LA,acadia,31.244823,-92.145024,ACUTE,0.654879,62607,2018
US,LA,acadia,31.244823,-92.145024,PSYCHIATRIC,0.287508,62607,2016
US,LA,allen,31.244823,-92.145024,ACUTE,2.961001,25667,2018
US,LA,ascension,31.244823,-92.145024,ACUTE,0.612781,119129,2018
US,LA,ascension,31.244823,-92.145024,OTHER,0.100731,119129,2012
US,LA,ascension,31.244823,-92.145024,PSYCHIATRIC,0.33577,119129,2015
US,LA,assumption,31.244823,-92.145024,ACUTE,0.262226,22881,2018
US,LA,avoyelles,31.244823,-92.145024,ACUTE,1.338362,41095,2018
US,LA,beauregard,31.244823,-92.145024,ACUTE,1.639434,36598,2018
US,LA,beauregard,31.244823,-92.145024,PSYCHIATRIC,0.546478,36598,2018
US,LA,bienville,31.244823,-92.145024,ACUTE,1.521078,13806,2018
US,LA,bossier,31.244823,-92.145024,ACUTE,1.066047,125698,2018
US,LA,bossier,31.244823,-92.145024,OTHER,1.988894,125698,2018
US,LA,bossier,31.244823,-92.145024,PSYCHIATRIC,0.159112,125698,2018
US,LA,caddo,31.244823,-92.145024,ACUTE,7.567641,251069,2017
US,LA,caddo,31.244823,-92.145024,OTHER,1.01964,251069,2018
US,LA,caddo,31.244823,-92.145024,PSYCHIATRIC,0.685071,251069,2018
US,LA,calcasieu,31.244823,-92.145024,ACUTE,3.552148,198753,2016
US,LA,calcasieu,31.244823,-92.145024,OTHER,0.191192,198753,2018
US,LA,calcasieu,31.244823,-92.145024,PSYCHIATRIC,0.22138,198753,2015
US,LA,caldwell,31.244823,-92.145024,ACUTE,4,10000,2018
US,LA,caldwell,31.244823,-92.145024,OTHER,2.5,10000,2018
US,LA,cameron,31.244823,-92.145024,ACUTE,7.19953,6806,2018
US,LA,concordia,31.244823,-92.145024,ACUTE,1.23695,20211,2018
US,LA,concordia,31.244823,-92.145024,OTHER,1.97912,20211,2018
US,LA,east baton rouge,31.244823,-92.145024,ACUTE,5.159503,446167,2017
US,LA,east baton rouge,31.244823,-92.145024,OTHER,0.822562,446167,2017
US,LA,east baton rouge,31.244823,-92.145024,PSYCHIATRIC,0.143444,446167,2018
US,LA,east carroll,31.244823,-92.145024,ACUTE,1.503143,7318,2018
US,LA,east feliciana,31.244823,-92.145024,ACUTE,0.51143,19553,2018
US,LA,east feliciana,31.244823,-92.145024,OTHER,0.818289,19553,2018
US,LA,east feliciana,31.244823,-92.145024,PSYCHIATRIC,24.548663,19553,2018
US,LA,evangeline,31.244823,-92.145024,ACUTE,7.407407,33750,2018
