country,state,county,lat,lng,type,beds,population,year
US,CA,tulare,36.778261,-119.417932,ICU,0.111157,458809,2019
US,CA,tuolumne,36.778261,-119.417932,ICU,0.111319,53899,2019
US,CA,ventura,36.778261,-119.417932,ICU,0.163947,847834,2019
US,CA,yolo,36.778261,-119.417932,ICU,0.06585,212605,2019
US,CA,yuba,36.778261,-119.417932,ICU,0.321526,74644,2019
US,CO,adams,39.550051,-105.782067,ICU,0.344368,487850,2019
US,CO,alamosa,39.550051,-105.782067,ICU,0.367085,16345,2019
US,CO,arapahoe,39.550051,-105.782067,ICU,0.202677,626612,2019
US,CO,archuleta,39.550051,-105.782067,ICU,0,12592,2019
US,CO,baca,39.550051,-105.782067,ICU,0,3581,2019
US,CO,bent,39.550051,-105.782067,ICU,0,5806,2019
US,CO,boulder,39.550051,-105.782067,ICU,0.227286,316782,2019
US,CO,broomfield,39.550051,-105.782067,ICU,0.311124,64283,2019
US,CO,chaffee,39.550051,-105.782067,ICU,0.106281,18818,2019
US,CO,cheyenne,39.550051,-105.782067,ICU,0,2127,2019
US,CO,clear creek,39.550051,-105.782067,ICU,0,9257,2019
US,CO,conejos,39.550051,-105.782067,ICU,0,8147,2019
US,CO,costilla,39.550051,-105.782067,ICU,0,3628,2019
US,CO,crowley,39.550051,-105.782067,ICU,0,5514,2019
US,CO,custer,39.550051,-105.782067,ICU,0,4505,2019
US,CO,delta,39.550051,-105.782067,ICU,0.198564,30217,2019
US,CO,denver,39.550051,-105.782067,ICU,0.334578,678467,2019
US,CO,dolores,39.550051,-105.782067,ICU,0,1736,2019
US,CO,douglas,39.550051,-105.782067,ICU,0.168256,320940,2019
US,CO,eagle,39.550051,-105.782067,ICU,0.093065,53726,2019
US,CO,el paso,39.550051,-105.782067,ICU,0.140777,674826,2019
US,CO,elbert,39.550051,-105.782067,ICU,0,24553,2019
US,CO,fremont,39.550051,-105.782067,ICU,0.085835,46601,2019
US,CO,garfield,39.550051,-105.782067,ICU,0.086289,57945,2019
US,CO,gilpin,39.550051,-105.782067,ICU,0,5793,2019
US,CO,grand,39.550051,-105.782067,ICU,0,14793,2019
US,CO,gunnison,39.550051,-105.782067,ICU,0,16215,2019
US,CO,hinsdale,39.550051,-105.782067,ICU,0,820,2019
US,CO,huerfano,39.550051,-105.782067,ICU,0,6498,2019
US,CO,jackson,39.550051,-105.782067,ICU,0,1372,2019
US,CO,jefferson,39.550051,-105.782067,ICU,0.166658,564029,2019
US,CO,kiowa,39.550051,-105.782067,ICU,0,1368,2019
US,CO,kit carson,39.550051,-105.782067,ICU,0,7846,2019
US,CO,la plata,39.550051,-105.782067,ICU,0.20195,54469,2019
US,CO,lake,39.550051,-105.782067,ICU,0,7481,2019
US,CO,larimer,39.550051,-105.782067,ICU,0.166175,330976,2019
US,CO,las animas,39.550051,-105.782067,ICU,0,14151,2019
US,CO,lincoln,39.550051,-105.782067,ICU,0,5520,2019
US,CO,logan,39.550051,-105.782067,ICU,0.182774,21885,2019
US,CO,mesa,39.550051,-105.782067,ICU,0.295703,148798,2019
US,CO,mineral,39.550051,-105.782067,ICU,0,834,2019
US,CO,moffat,39.550051,-105.782067,ICU,0,13056,2019
US,CO,montezuma,39.550051,-105.782067,ICU,0.155219,25770,2019
US,CO,montrose,39.550051,-105.782067,ICU,0.195561,40908,2019
US,CO,morgan,39.550051,-105.782067,ICU,0.213349,28123,2019
US,CO,otero,39.550051,-105.782067,ICU,0.218281,18325,2019
US,CO,ouray,39.550051,-105.782067,ICU,0,4653,2019
US,CO,park,39.550051,-105.782067,ICU,0,16900,2019
US,CO,phillips,39.550051,-105.782067,ICU,0,4327,2019
US,CO,pitkin,39.550051,-105.782067,ICU,0.22539,17747,2019
US,CO,prowers,39.550051,-105.782067,ICU,0,12084,2019
US,CO,pueblo,39.550051,-105.782067,ICU,0.195877,163368,2019
US,CO,rio blanco,39.550051,-105.782067,ICU,0,6557,2019
US,CO,rio grande,39.550051,-105.782067,ICU,0,11430,2019
US,CO,routt,39.550051,-105.782067,ICU,0.16421,24359,2019
US,CO,saguache,39.550051,-105.782067,ICU,0,6338,2019
US,CO,san juan,39.550051,-105.782067,ICU,0,569,2019
US,CO,san miguel,39.550051,-105.782067,ICU,0,7804,2019
US,CO,sedgwick,39.550051,-105.782067,ICU,0,2357,2019
US,CO,summit,39.550051,-105.782067,ICU,0.269161,29722,2019
US,CO,teller,39.550051,-105.782067,ICU,0,23769,2019
US,CO,washington,39.550051,-105.782067,ICU,0,4809,2019
US,CO,weld,39.550051,-105.782067,ICU,0.090995,285729,2019
US,CO,yuma,39.550051,-105.782067,ICU,0,10109,2019
US,CT,fairfield,41.603221,-73.087749,ICU,0.182619,947328,2019
US,CT,hartford,41.603221,-73.087749,ICU,0.240691,897417,2019
US,CT,litchfield,41.603221,-73.087749,ICU,0.11385,184454,2019
US,CT,middlesex,41.603221,-73.087749,ICU,0.146243,164110,2019
US,CT,new haven,41.603221,-73.087749,ICU,0.215745,862127,2019
US,CT,new london,41.603221,-73.087749,ICU,0.118181,270772,2019
US,CT,tolland,41.603221,-73.087749,ICU,0.105544,151596,2019
US,CT,windham,41.603221,-73.087749,ICU,0.051425,116674,2019
US,DC,the district,38.905985,-77.033418,ICU,0.46699,672391,2019
US,DE,kent,38.910832,-75.52767,ICU,0.16749,173145,2019
US,DE,new castle,38.910832,-75.52767,ICU,0.214401,555036,2019
US,DE,sussex,38.910832,-75.52767,ICU,0.176292,215551,2019
